Period,Practice_Code,Ref_Source,TF_Code,Firsts,Referrals
01/04/2013 00:00,B82033,C2C,150,0,1
01/04/2013 00:00,B82033,C2C,190,0,1
01/04/2013 00:00,B82033,C2C,191,2,0
01/04/2013 00:00,B82033,C2C,300,1,1
01/04/2013 00:00,B82033,C2C,301,0,1
01/04/2013 00:00,B82033,C2C,302,0,2
01/04/2013 00:00,B82033,C2C,320,5,1
01/04/2013 00:00,B82033,C2C,330,0,1
01/04/2013 00:00,B82033,C2C,340,0,1
01/04/2013 00:00,B82033,C2C,341,3,0
01/04/2013 00:00,B82033,C2C,361,1,1
01/04/2013 00:00,B82033,C2C,370,0,2
01/04/2013 00:00,B82033,C2C,400,0,1
01/04/2013 00:00,B82033,C2C,410,1,2
01/04/2013 00:00,B82033,C2C,420,2,2
01/04/2013 00:00,B82033,C2C,430,0,1
01/04/2013 00:00,B82033,C2C,502,1,2
01/04/2013 00:00,B82033,GP,100,24,38
01/04/2013 00:00,B82033,GP,101,10,7
01/04/2013 00:00,B82033,GP,103,2,0
01/04/2013 00:00,B82033,GP,104,4,0
01/04/2013 00:00,B82033,GP,107,3,0
01/04/2013 00:00,B82033,GP,110,14,10
01/04/2013 00:00,B82033,GP,120,21,21
01/04/2013 00:00,B82033,GP,130,13,27
01/04/2013 00:00,B82033,GP,170,1,1
01/04/2013 00:00,B82033,GP,300,4,1
01/04/2013 00:00,B82033,GP,301,4,3
01/04/2013 00:00,B82033,GP,302,1,2
01/04/2013 00:00,B82033,GP,303,2,1
01/04/2013 00:00,B82033,GP,320,5,15
01/04/2013 00:00,B82033,GP,324,3,0
01/04/2013 00:00,B82033,GP,330,11,18
01/04/2013 00:00,B82033,GP,340,4,4
01/04/2013 00:00,B82033,GP,361,0,1
01/04/2013 00:00,B82033,GP,400,0,4
01/04/2013 00:00,B82033,GP,410,2,4
01/04/2013 00:00,B82033,GP,420,5,13
01/04/2013 00:00,B82033,GP,430,2,1
01/04/2013 00:00,B82033,GP,502,13,15
01/04/2013 00:00,B82033,GP,510,0,7
01/04/2013 00:00,B82033,Other,100,1,4
01/04/2013 00:00,B82033,Other,101,2,1
01/04/2013 00:00,B82033,Other,103,1,0
01/04/2013 00:00,B82033,Other,110,8,4
01/04/2013 00:00,B82033,Other,120,2,3
01/04/2013 00:00,B82033,Other,130,12,14
01/04/2013 00:00,B82033,Other,170,0,1
01/04/2013 00:00,B82033,Other,302,0,1
01/04/2013 00:00,B82033,Other,320,1,7
01/04/2013 00:00,B82033,Other,340,1,0
01/04/2013 00:00,B82033,Other,401,0,3
01/04/2013 00:00,B82033,Other,410,1,1
01/04/2013 00:00,B82033,Other,420,0,1
01/04/2013 00:00,B82033,Other,430,1,0
01/04/2013 00:00,B82033,Other,501,0,2
01/04/2013 00:00,B82033,Other,502,1,1
01/04/2013 00:00,B82041,C2C,100,4,6
01/04/2013 00:00,B82041,C2C,101,5,1
01/04/2013 00:00,B82041,C2C,107,1,0
01/04/2013 00:00,B82041,C2C,110,8,1
01/04/2013 00:00,B82041,C2C,120,6,2
01/04/2013 00:00,B82041,C2C,130,5,12
01/04/2013 00:00,B82041,C2C,160,0,1
01/04/2013 00:00,B82041,C2C,170,1,2
01/04/2013 00:00,B82041,C2C,190,0,2
01/04/2013 00:00,B82041,C2C,191,5,0
01/04/2013 00:00,B82041,C2C,301,2,3
01/04/2013 00:00,B82041,C2C,302,0,2
01/04/2013 00:00,B82041,C2C,303,3,3
01/04/2013 00:00,B82041,C2C,307,1,0
01/04/2013 00:00,B82041,C2C,320,16,0
01/04/2013 00:00,B82041,C2C,329,1,0
01/04/2013 00:00,B82041,C2C,340,3,2
01/04/2013 00:00,B82041,C2C,341,2,0
01/04/2013 00:00,B82041,C2C,361,2,1
01/04/2013 00:00,B82041,C2C,370,0,1
01/04/2013 00:00,B82041,C2C,400,0,3
01/04/2013 00:00,B82041,C2C,401,0,1
01/04/2013 00:00,B82041,C2C,410,1,0
01/04/2013 00:00,B82041,C2C,420,5,9
01/04/2013 00:00,B82041,C2C,502,3,1
01/04/2013 00:00,B82041,GP,100,15,53
01/04/2013 00:00,B82041,GP,101,16,22
01/04/2013 00:00,B82041,GP,103,1,0
01/04/2013 00:00,B82041,GP,104,11,0
01/04/2013 00:00,B82041,GP,107,4,0
01/04/2013 00:00,B82041,GP,110,5,4
01/04/2013 00:00,B82041,GP,120,36,40
01/04/2013 00:00,B82041,GP,130,23,17
01/04/2013 00:00,B82041,GP,190,0,7
01/04/2013 00:00,B82041,GP,191,5,0
01/04/2013 00:00,B82041,GP,300,1,11
01/04/2013 00:00,B82041,GP,301,8,15
01/04/2013 00:00,B82041,GP,302,0,3
01/04/2013 00:00,B82041,GP,303,1,2
01/04/2013 00:00,B82041,GP,320,11,17
01/04/2013 00:00,B82041,GP,330,23,32
01/04/2013 00:00,B82041,GP,340,6,6
01/04/2013 00:00,B82041,GP,361,1,3
01/04/2013 00:00,B82041,GP,400,0,14
01/04/2013 00:00,B82041,GP,410,7,10
01/04/2013 00:00,B82041,GP,420,7,11
01/04/2013 00:00,B82041,GP,430,1,4
01/04/2013 00:00,B82041,GP,502,20,23
01/04/2013 00:00,B82041,GP,510,0,2
01/04/2013 00:00,B82041,Other,100,0,2
01/04/2013 00:00,B82041,Other,101,0,1
01/04/2013 00:00,B82041,Other,103,1,0
01/04/2013 00:00,B82041,Other,110,15,29
01/04/2013 00:00,B82041,Other,120,0,5
01/04/2013 00:00,B82041,Other,130,9,12
01/04/2013 00:00,B82041,Other,180,0,3
01/04/2013 00:00,B82041,Other,190,0,3
01/04/2013 00:00,B82041,Other,301,0,2
01/04/2013 00:00,B82041,Other,302,0,1
01/04/2013 00:00,B82041,Other,315,0,1
01/04/2013 00:00,B82041,Other,320,3,36
01/04/2013 00:00,B82041,Other,329,2,0
01/04/2013 00:00,B82041,Other,340,0,3
01/04/2013 00:00,B82041,Other,361,0,1
01/04/2013 00:00,B82041,Other,370,0,1
01/04/2013 00:00,B82041,Other,401,0,2
01/04/2013 00:00,B82041,Other,410,0,3
01/04/2013 00:00,B82041,Other,420,1,2
01/04/2013 00:00,B82041,Other,430,1,6
01/04/2013 00:00,B82041,Other,501,0,30
01/04/2013 00:00,B82041,Other,502,3,6
01/04/2013 00:00,B82043,C2C,100,1,0
01/04/2013 00:00,B82043,C2C,101,1,0
01/04/2013 00:00,B82043,C2C,103,1,0
01/04/2013 00:00,B82043,C2C,104,2,0
01/04/2013 00:00,B82043,C2C,110,8,0
01/04/2013 00:00,B82043,C2C,120,1,0
01/04/2013 00:00,B82043,C2C,130,1,0
01/04/2013 00:00,B82043,C2C,170,1,0
01/04/2013 00:00,B82043,C2C,320,12,0
01/04/2013 00:00,B82043,C2C,330,3,0
01/04/2013 00:00,B82043,C2C,341,1,0
01/04/2013 00:00,B82043,C2C,420,3,0
01/04/2013 00:00,B82043,C2C,502,1,0
01/04/2013 00:00,B82043,GP,100,11,0
01/04/2013 00:00,B82043,GP,101,4,0
01/04/2013 00:00,B82043,GP,103,2,0
01/04/2013 00:00,B82043,GP,104,2,0
01/04/2013 00:00,B82043,GP,110,1,0
01/04/2013 00:00,B82043,GP,120,9,0
01/04/2013 00:00,B82043,GP,130,8,0
01/04/2013 00:00,B82043,GP,191,1,0
01/04/2013 00:00,B82043,GP,300,3,0
01/04/2013 00:00,B82043,GP,301,4,0
01/04/2013 00:00,B82043,GP,320,4,0
01/04/2013 00:00,B82043,GP,329,1,0
01/04/2013 00:00,B82043,GP,330,8,0
01/04/2013 00:00,B82043,GP,410,2,0
01/04/2013 00:00,B82043,GP,430,1,0
01/04/2013 00:00,B82043,GP,502,13,0
01/04/2013 00:00,B82043,Other,100,1,0
01/04/2013 00:00,B82043,Other,110,10,0
01/04/2013 00:00,B82043,Other,120,1,0
01/04/2013 00:00,B82043,Other,130,8,0
01/04/2013 00:00,B82043,Other,307,1,0
01/04/2013 00:00,B82043,Other,320,5,0
01/04/2013 00:00,B82043,Other,329,1,0
01/04/2013 00:00,B82043,Other,340,1,0
01/04/2013 00:00,B82043,Other,502,1,0
01/04/2013 00:00,B82047,C2C,100,0,2
01/04/2013 00:00,B82047,C2C,101,1,2
01/04/2013 00:00,B82047,C2C,110,5,2
01/04/2013 00:00,B82047,C2C,120,4,0
01/04/2013 00:00,B82047,C2C,130,1,2
01/04/2013 00:00,B82047,C2C,150,0,1
01/04/2013 00:00,B82047,C2C,170,1,0
01/04/2013 00:00,B82047,C2C,190,0,1
01/04/2013 00:00,B82047,C2C,191,1,0
01/04/2013 00:00,B82047,C2C,300,0,1
01/04/2013 00:00,B82047,C2C,303,1,0
01/04/2013 00:00,B82047,C2C,320,10,3
01/04/2013 00:00,B82047,C2C,330,0,1
01/04/2013 00:00,B82047,C2C,401,0,1
01/04/2013 00:00,B82047,C2C,410,1,0
01/04/2013 00:00,B82047,C2C,420,2,1
01/04/2013 00:00,B82047,C2C,430,0,1
01/04/2013 00:00,B82047,GP,100,7,28
01/04/2013 00:00,B82047,GP,101,1,12
01/04/2013 00:00,B82047,GP,103,3,0
01/04/2013 00:00,B82047,GP,104,4,0
01/04/2013 00:00,B82047,GP,110,1,4
01/04/2013 00:00,B82047,GP,120,16,16
01/04/2013 00:00,B82047,GP,130,9,17
01/04/2013 00:00,B82047,GP,190,0,2
01/04/2013 00:00,B82047,GP,191,2,0
01/04/2013 00:00,B82047,GP,300,4,1
01/04/2013 00:00,B82047,GP,301,4,2
01/04/2013 00:00,B82047,GP,302,0,6
01/04/2013 00:00,B82047,GP,303,2,1
01/04/2013 00:00,B82047,GP,320,0,5
01/04/2013 00:00,B82047,GP,330,6,13
01/04/2013 00:00,B82047,GP,340,0,5
01/04/2013 00:00,B82047,GP,400,0,4
01/04/2013 00:00,B82047,GP,410,4,7
01/04/2013 00:00,B82047,GP,420,1,4
01/04/2013 00:00,B82047,GP,430,1,2
01/04/2013 00:00,B82047,GP,502,5,5
01/04/2013 00:00,B82047,GP,510,0,1
01/04/2013 00:00,B82047,Other,100,1,3
01/04/2013 00:00,B82047,Other,110,11,25
01/04/2013 00:00,B82047,Other,120,3,6
01/04/2013 00:00,B82047,Other,130,7,8
01/04/2013 00:00,B82047,Other,170,1,0
01/04/2013 00:00,B82047,Other,191,1,0
01/04/2013 00:00,B82047,Other,301,0,1
01/04/2013 00:00,B82047,Other,315,0,1
01/04/2013 00:00,B82047,Other,320,3,7
01/04/2013 00:00,B82047,Other,329,2,0
01/04/2013 00:00,B82047,Other,340,1,0
01/04/2013 00:00,B82047,Other,361,0,1
01/04/2013 00:00,B82047,Other,401,0,1
01/04/2013 00:00,B82047,Other,410,0,3
01/04/2013 00:00,B82047,Other,430,0,3
01/04/2013 00:00,B82047,Other,501,0,14
01/04/2013 00:00,B82047,Other,502,2,2
01/04/2013 00:00,B82048,C2C,100,2,0
01/04/2013 00:00,B82048,C2C,110,5,1
01/04/2013 00:00,B82048,C2C,120,1,4
01/04/2013 00:00,B82048,C2C,130,5,3
01/04/2013 00:00,B82048,C2C,150,0,4
01/04/2013 00:00,B82048,C2C,170,1,0
01/04/2013 00:00,B82048,C2C,191,2,0
01/04/2013 00:00,B82048,C2C,301,0,2
01/04/2013 00:00,B82048,C2C,303,1,1
01/04/2013 00:00,B82048,C2C,320,14,0
01/04/2013 00:00,B82048,C2C,330,1,3
01/04/2013 00:00,B82048,C2C,340,1,1
01/04/2013 00:00,B82048,C2C,341,2,0
01/04/2013 00:00,B82048,C2C,361,0,1
01/04/2013 00:00,B82048,C2C,370,0,2
01/04/2013 00:00,B82048,C2C,400,0,2
01/04/2013 00:00,B82048,C2C,420,2,0
01/04/2013 00:00,B82048,GP,100,8,10
01/04/2013 00:00,B82048,GP,101,4,6
01/04/2013 00:00,B82048,GP,103,1,0
01/04/2013 00:00,B82048,GP,104,4,0
01/04/2013 00:00,B82048,GP,107,1,0
01/04/2013 00:00,B82048,GP,110,4,3
01/04/2013 00:00,B82048,GP,120,6,18
01/04/2013 00:00,B82048,GP,130,7,12
01/04/2013 00:00,B82048,GP,190,0,1
01/04/2013 00:00,B82048,GP,191,1,0
01/04/2013 00:00,B82048,GP,300,2,5
01/04/2013 00:00,B82048,GP,301,8,4
01/04/2013 00:00,B82048,GP,302,0,3
01/04/2013 00:00,B82048,GP,303,1,0
01/04/2013 00:00,B82048,GP,307,2,0
01/04/2013 00:00,B82048,GP,315,0,1
01/04/2013 00:00,B82048,GP,320,7,5
01/04/2013 00:00,B82048,GP,330,4,6
01/04/2013 00:00,B82048,GP,340,3,1
01/04/2013 00:00,B82048,GP,341,2,0
01/04/2013 00:00,B82048,GP,400,0,1
01/04/2013 00:00,B82048,GP,410,1,4
01/04/2013 00:00,B82048,GP,420,1,4
01/04/2013 00:00,B82048,GP,430,0,2
01/04/2013 00:00,B82048,GP,502,14,9
01/04/2013 00:00,B82048,Other,100,0,2
01/04/2013 00:00,B82048,Other,110,5,14
01/04/2013 00:00,B82048,Other,120,0,3
01/04/2013 00:00,B82048,Other,130,11,9
01/04/2013 00:00,B82048,Other,180,0,1
01/04/2013 00:00,B82048,Other,300,0,1
01/04/2013 00:00,B82048,Other,301,0,1
01/04/2013 00:00,B82048,Other,303,1,0
01/04/2013 00:00,B82048,Other,320,2,10
01/04/2013 00:00,B82048,Other,340,0,2
01/04/2013 00:00,B82048,Other,401,0,1
01/04/2013 00:00,B82048,Other,420,0,4
01/04/2013 00:00,B82048,Other,430,0,1
01/04/2013 00:00,B82048,Other,501,0,11
01/04/2013 00:00,B82048,Other,502,0,1
01/04/2013 00:00,B82051,C2C,303,1,0
01/04/2013 00:00,B82051,GP,330,1,0
01/04/2013 00:00,B82055,C2C,100,6,3
01/04/2013 00:00,B82055,C2C,101,2,1
01/04/2013 00:00,B82055,C2C,104,2,0
01/04/2013 00:00,B82055,C2C,110,16,5
01/04/2013 00:00,B82055,C2C,120,6,1
01/04/2013 00:00,B82055,C2C,130,7,9
01/04/2013 00:00,B82055,C2C,170,1,1
01/04/2013 00:00,B82055,C2C,190,0,2
01/04/2013 00:00,B82055,C2C,300,1,0
01/04/2013 00:00,B82055,C2C,301,1,7
01/04/2013 00:00,B82055,C2C,303,1,2
01/04/2013 00:00,B82055,C2C,307,1,0
01/04/2013 00:00,B82055,C2C,320,20,2
01/04/2013 00:00,B82055,C2C,329,1,0
01/04/2013 00:00,B82055,C2C,330,1,2
01/04/2013 00:00,B82055,C2C,370,0,4
01/04/2013 00:00,B82055,C2C,400,0,2
01/04/2013 00:00,B82055,C2C,401,0,2
01/04/2013 00:00,B82055,C2C,410,1,1
01/04/2013 00:00,B82055,C2C,420,5,4
01/04/2013 00:00,B82055,C2C,430,2,3
01/04/2013 00:00,B82055,C2C,502,0,3
01/04/2013 00:00,B82055,GP,100,17,35
01/04/2013 00:00,B82055,GP,101,7,18
01/04/2013 00:00,B82055,GP,103,3,0
01/04/2013 00:00,B82055,GP,104,8,0
01/04/2013 00:00,B82055,GP,106,1,0
01/04/2013 00:00,B82055,GP,107,2,0
01/04/2013 00:00,B82055,GP,110,5,7
01/04/2013 00:00,B82055,GP,120,22,29
01/04/2013 00:00,B82055,GP,130,20,30
01/04/2013 00:00,B82055,GP,160,1,1
01/04/2013 00:00,B82055,GP,190,0,6
01/04/2013 00:00,B82055,GP,191,1,0
01/04/2013 00:00,B82055,GP,300,4,8
01/04/2013 00:00,B82055,GP,301,4,18
01/04/2013 00:00,B82055,GP,302,0,6
01/04/2013 00:00,B82055,GP,303,1,2
01/04/2013 00:00,B82055,GP,307,1,0
01/04/2013 00:00,B82055,GP,320,9,13
01/04/2013 00:00,B82055,GP,329,2,0
01/04/2013 00:00,B82055,GP,330,9,16
01/04/2013 00:00,B82055,GP,340,4,7
01/04/2013 00:00,B82055,GP,341,1,0
01/04/2013 00:00,B82055,GP,361,0,3
01/04/2013 00:00,B82055,GP,400,0,9
01/04/2013 00:00,B82055,GP,410,4,7
01/04/2013 00:00,B82055,GP,420,7,10
01/04/2013 00:00,B82055,GP,430,2,4
01/04/2013 00:00,B82055,GP,502,8,20
01/04/2013 00:00,B82055,Other,100,1,3
01/04/2013 00:00,B82055,Other,101,1,1
01/04/2013 00:00,B82055,Other,110,16,39
01/04/2013 00:00,B82055,Other,120,0,1
01/04/2013 00:00,B82055,Other,130,20,19
01/04/2013 00:00,B82055,Other,170,0,1
01/04/2013 00:00,B82055,Other,180,0,2
01/04/2013 00:00,B82055,Other,191,1,0
01/04/2013 00:00,B82055,Other,301,0,2
01/04/2013 00:00,B82055,Other,302,0,1
01/04/2013 00:00,B82055,Other,303,0,2
01/04/2013 00:00,B82055,Other,315,0,1
01/04/2013 00:00,B82055,Other,320,8,28
01/04/2013 00:00,B82055,Other,329,1,0
01/04/2013 00:00,B82055,Other,330,0,2
01/04/2013 00:00,B82055,Other,340,0,1
01/04/2013 00:00,B82055,Other,401,0,1
01/04/2013 00:00,B82055,Other,410,0,1
01/04/2013 00:00,B82055,Other,420,1,2
01/04/2013 00:00,B82055,Other,430,0,7
01/04/2013 00:00,B82055,Other,501,0,26
01/04/2013 00:00,B82064,C2C,100,2,2
01/04/2013 00:00,B82064,C2C,110,4,0
01/04/2013 00:00,B82064,C2C,120,3,2
01/04/2013 00:00,B82064,C2C,130,0,1
01/04/2013 00:00,B82064,C2C,190,0,1
01/04/2013 00:00,B82064,C2C,320,8,0
01/04/2013 00:00,B82064,C2C,340,0,1
01/04/2013 00:00,B82064,C2C,430,1,1
01/04/2013 00:00,B82064,C2C,502,1,0
01/04/2013 00:00,B82064,GP,100,4,13
01/04/2013 00:00,B82064,GP,101,4,1
01/04/2013 00:00,B82064,GP,104,1,0
01/04/2013 00:00,B82064,GP,107,1,0
01/04/2013 00:00,B82064,GP,110,3,7
01/04/2013 00:00,B82064,GP,120,5,5
01/04/2013 00:00,B82064,GP,130,2,6
01/04/2013 00:00,B82064,GP,190,0,1
01/04/2013 00:00,B82064,GP,191,1,0
01/04/2013 00:00,B82064,GP,301,2,1
01/04/2013 00:00,B82064,GP,302,0,2
01/04/2013 00:00,B82064,GP,320,2,4
01/04/2013 00:00,B82064,GP,330,4,7
01/04/2013 00:00,B82064,GP,340,3,1
01/04/2013 00:00,B82064,GP,361,0,1
01/04/2013 00:00,B82064,GP,400,0,4
01/04/2013 00:00,B82064,GP,410,1,0
01/04/2013 00:00,B82064,GP,420,2,2
01/04/2013 00:00,B82064,GP,502,2,3
01/04/2013 00:00,B82064,Other,110,3,6
01/04/2013 00:00,B82064,Other,120,0,1
01/04/2013 00:00,B82064,Other,130,3,7
01/04/2013 00:00,B82064,Other,170,1,1
01/04/2013 00:00,B82064,Other,190,0,1
01/04/2013 00:00,B82064,Other,320,2,11
01/04/2013 00:00,B82064,Other,370,0,1
01/04/2013 00:00,B82064,Other,420,0,1
01/04/2013 00:00,B82064,Other,430,0,1
01/04/2013 00:00,B82064,Other,501,0,4
01/04/2013 00:00,B82064,Other,502,0,1
01/04/2013 00:00,B82068,C2C,100,0,1
01/04/2013 00:00,B82068,C2C,101,0,1
01/04/2013 00:00,B82068,C2C,110,2,3
01/04/2013 00:00,B82068,C2C,170,1,0
01/04/2013 00:00,B82068,C2C,301,0,2
01/04/2013 00:00,B82068,C2C,320,2,0
01/04/2013 00:00,B82068,C2C,370,0,1
01/04/2013 00:00,B82068,C2C,400,0,1
01/04/2013 00:00,B82068,C2C,430,1,0
01/04/2013 00:00,B82068,C2C,502,0,1
01/04/2013 00:00,B82068,GP,100,1,6
01/04/2013 00:00,B82068,GP,101,1,1
01/04/2013 00:00,B82068,GP,103,1,0
01/04/2013 00:00,B82068,GP,104,1,0
01/04/2013 00:00,B82068,GP,107,2,0
01/04/2013 00:00,B82068,GP,110,2,1
01/04/2013 00:00,B82068,GP,120,7,5
01/04/2013 00:00,B82068,GP,130,0,2
01/04/2013 00:00,B82068,GP,300,1,1
01/04/2013 00:00,B82068,GP,301,1,0
01/04/2013 00:00,B82068,GP,320,3,5
01/04/2013 00:00,B82068,GP,324,2,0
01/04/2013 00:00,B82068,GP,330,5,5
01/04/2013 00:00,B82068,GP,340,0,1
01/04/2013 00:00,B82068,GP,420,0,1
01/04/2013 00:00,B82068,GP,502,1,1
01/04/2013 00:00,B82068,GP,510,0,4
01/04/2013 00:00,B82068,Other,100,1,1
01/04/2013 00:00,B82068,Other,110,4,5
01/04/2013 00:00,B82068,Other,130,6,8
01/04/2013 00:00,B82068,Other,320,1,3
01/04/2013 00:00,B82068,Other,430,0,1
01/04/2013 00:00,B82068,Other,501,0,6
01/04/2013 00:00,B82071,C2C,100,3,6
01/04/2013 00:00,B82071,C2C,101,0,2
01/04/2013 00:00,B82071,C2C,107,1,0
01/04/2013 00:00,B82071,C2C,110,3,1
01/04/2013 00:00,B82071,C2C,120,1,2
01/04/2013 00:00,B82071,C2C,130,3,0
01/04/2013 00:00,B82071,C2C,150,0,1
01/04/2013 00:00,B82071,C2C,160,0,1
01/04/2013 00:00,B82071,C2C,170,1,0
01/04/2013 00:00,B82071,C2C,190,0,3
01/04/2013 00:00,B82071,C2C,301,0,2
01/04/2013 00:00,B82071,C2C,303,1,1
01/04/2013 00:00,B82071,C2C,320,9,1
01/04/2013 00:00,B82071,C2C,330,0,1
01/04/2013 00:00,B82071,C2C,340,1,0
01/04/2013 00:00,B82071,C2C,341,2,0
01/04/2013 00:00,B82071,C2C,370,0,3
01/04/2013 00:00,B82071,C2C,401,0,1
01/04/2013 00:00,B82071,C2C,410,1,0
01/04/2013 00:00,B82071,C2C,502,1,0
01/04/2013 00:00,B82071,GP,100,4,11
01/04/2013 00:00,B82071,GP,101,7,10
01/04/2013 00:00,B82071,GP,103,3,0
01/04/2013 00:00,B82071,GP,104,2,0
01/04/2013 00:00,B82071,GP,107,1,0
01/04/2013 00:00,B82071,GP,110,2,1
01/04/2013 00:00,B82071,GP,120,16,7
01/04/2013 00:00,B82071,GP,130,8,7
01/04/2013 00:00,B82071,GP,190,0,2
01/04/2013 00:00,B82071,GP,300,1,3
01/04/2013 00:00,B82071,GP,301,1,3
01/04/2013 00:00,B82071,GP,302,0,2
01/04/2013 00:00,B82071,GP,303,1,1
01/04/2013 00:00,B82071,GP,320,4,6
01/04/2013 00:00,B82071,GP,329,1,0
01/04/2013 00:00,B82071,GP,330,4,9
01/04/2013 00:00,B82071,GP,340,2,1
01/04/2013 00:00,B82071,GP,361,0,1
01/04/2013 00:00,B82071,GP,400,0,1
01/04/2013 00:00,B82071,GP,410,1,0
01/04/2013 00:00,B82071,GP,420,1,1
01/04/2013 00:00,B82071,GP,430,0,2
01/04/2013 00:00,B82071,GP,502,7,11
01/04/2013 00:00,B82071,Other,100,1,1
01/04/2013 00:00,B82071,Other,101,1,0
01/04/2013 00:00,B82071,Other,110,9,9
01/04/2013 00:00,B82071,Other,120,0,2
01/04/2013 00:00,B82071,Other,130,8,9
01/04/2013 00:00,B82071,Other,190,0,3
01/04/2013 00:00,B82071,Other,320,6,7
01/04/2013 00:00,B82071,Other,361,0,1
01/04/2013 00:00,B82071,Other,410,0,2
01/04/2013 00:00,B82071,Other,420,0,2
01/04/2013 00:00,B82071,Other,430,1,4
01/04/2013 00:00,B82071,Other,501,0,10
01/04/2013 00:00,B82071,Other,502,1,2
01/04/2013 00:00,B82073,C2C,100,0,1
01/04/2013 00:00,B82073,C2C,101,1,1
01/04/2013 00:00,B82073,C2C,107,2,0
01/04/2013 00:00,B82073,C2C,110,4,0
01/04/2013 00:00,B82073,C2C,120,2,0
01/04/2013 00:00,B82073,C2C,130,1,0
01/04/2013 00:00,B82073,C2C,170,1,0
01/04/2013 00:00,B82073,C2C,300,1,0
01/04/2013 00:00,B82073,C2C,303,1,1
01/04/2013 00:00,B82073,C2C,320,12,1
01/04/2013 00:00,B82073,C2C,341,1,0
01/04/2013 00:00,B82073,C2C,400,0,1
01/04/2013 00:00,B82073,C2C,420,1,1
01/04/2013 00:00,B82073,C2C,430,1,2
01/04/2013 00:00,B82073,GP,100,5,16
01/04/2013 00:00,B82073,GP,101,5,4
01/04/2013 00:00,B82073,GP,103,1,0
01/04/2013 00:00,B82073,GP,104,2,0
01/04/2013 00:00,B82073,GP,110,3,4
01/04/2013 00:00,B82073,GP,120,8,11
01/04/2013 00:00,B82073,GP,130,10,17
01/04/2013 00:00,B82073,GP,190,0,4
01/04/2013 00:00,B82073,GP,191,1,0
01/04/2013 00:00,B82073,GP,301,4,5
01/04/2013 00:00,B82073,GP,302,0,1
01/04/2013 00:00,B82073,GP,303,3,2
01/04/2013 00:00,B82073,GP,307,4,0
01/04/2013 00:00,B82073,GP,320,3,4
01/04/2013 00:00,B82073,GP,330,10,14
01/04/2013 00:00,B82073,GP,340,2,3
01/04/2013 00:00,B82073,GP,400,0,3
01/04/2013 00:00,B82073,GP,410,3,2
01/04/2013 00:00,B82073,GP,420,0,2
01/04/2013 00:00,B82073,GP,430,1,2
01/04/2013 00:00,B82073,GP,502,9,10
01/04/2013 00:00,B82073,Other,100,0,1
01/04/2013 00:00,B82073,Other,110,0,5
01/04/2013 00:00,B82073,Other,120,1,1
01/04/2013 00:00,B82073,Other,130,7,7
01/04/2013 00:00,B82073,Other,190,1,0
01/04/2013 00:00,B82073,Other,301,1,2
01/04/2013 00:00,B82073,Other,315,0,2
01/04/2013 00:00,B82073,Other,320,3,15
01/04/2013 00:00,B82073,Other,329,1,0
01/04/2013 00:00,B82073,Other,340,0,2
01/04/2013 00:00,B82073,Other,420,1,3
01/04/2013 00:00,B82073,Other,430,0,1
01/04/2013 00:00,B82073,Other,501,0,13
01/04/2013 00:00,B82073,Other,502,1,1
01/04/2013 00:00,B82073,Other,510,0,3
01/04/2013 00:00,B82074,C2C,100,4,5
01/04/2013 00:00,B82074,C2C,101,1,3
01/04/2013 00:00,B82074,C2C,104,1,0
01/04/2013 00:00,B82074,C2C,107,2,0
01/04/2013 00:00,B82074,C2C,110,6,1
01/04/2013 00:00,B82074,C2C,120,7,1
01/04/2013 00:00,B82074,C2C,130,6,4
01/04/2013 00:00,B82074,C2C,150,0,1
01/04/2013 00:00,B82074,C2C,170,1,1
01/04/2013 00:00,B82074,C2C,171,1,0
01/04/2013 00:00,B82074,C2C,190,0,2
01/04/2013 00:00,B82074,C2C,191,2,0
01/04/2013 00:00,B82074,C2C,300,0,1
01/04/2013 00:00,B82074,C2C,301,2,1
01/04/2013 00:00,B82074,C2C,303,1,0
01/04/2013 00:00,B82074,C2C,320,19,3
01/04/2013 00:00,B82074,C2C,329,1,0
01/04/2013 00:00,B82074,C2C,330,1,1
01/04/2013 00:00,B82074,C2C,340,2,2
01/04/2013 00:00,B82074,C2C,341,2,0
01/04/2013 00:00,B82074,C2C,400,0,4
01/04/2013 00:00,B82074,C2C,420,8,7
01/04/2013 00:00,B82074,C2C,430,1,1
01/04/2013 00:00,B82074,C2C,502,3,3
01/04/2013 00:00,B82074,GP,100,10,35
01/04/2013 00:00,B82074,GP,101,12,20
01/04/2013 00:00,B82074,GP,103,7,0
01/04/2013 00:00,B82074,GP,104,4,0
01/04/2013 00:00,B82074,GP,107,6,0
01/04/2013 00:00,B82074,GP,110,3,5
01/04/2013 00:00,B82074,GP,120,15,29
01/04/2013 00:00,B82074,GP,130,16,17
01/04/2013 00:00,B82074,GP,191,1,0
01/04/2013 00:00,B82074,GP,211,1,0
01/04/2013 00:00,B82074,GP,300,3,3
01/04/2013 00:00,B82074,GP,301,11,20
01/04/2013 00:00,B82074,GP,302,0,2
01/04/2013 00:00,B82074,GP,303,3,6
01/04/2013 00:00,B82074,GP,307,1,0
01/04/2013 00:00,B82074,GP,315,0,1
01/04/2013 00:00,B82074,GP,320,15,19
01/04/2013 00:00,B82074,GP,329,3,0
01/04/2013 00:00,B82074,GP,330,25,25
01/04/2013 00:00,B82074,GP,340,4,7
